Unique_ID,Order_ID,order_name,Net_Quantity,total_sales,Channel_ID,Product_ID,Date,customer_type
1898,4949342847173,95441,1,34.99,Online Store,41200148480197,7/27/2023,First-time
1899,4967127056581,99121,1,34.99,Online Store,41200148480197,8/12/2023,First-time
1900,4958422139077,97211,3,62.97,Draft Orders,41200148480197,8/4/2023,Returning
1901,4926741905605,90341,1,29.74,Online Store,41200148480197,7/4/2023,First-time
1902,4983248748741,102711,1,34.99,Online Store,41200148480197,8/28/2023,First-time
1903,4980760871109,102181,1,29.74,Online Store,41200148480197,8/26/2023,First-time
1904,4949791047877,95501,1,34.99,Online Store,41200148480197,7/27/2023,First-time
1905,4960675102917,97581,1,34.99,Online Store,41200148480197,8/6/2023,First-time
1906,4949373714629,95451,1,34.99,Online Store,41200148480197,7/27/2023,First-time
1907,4925067264197,89951,1,34.99,Online Store,41200148480197,7/2/2023,First-time
1908,4938842276037,92881,1,29.74,Online Store,41200148480197,7/16/2023,First-time
1909,4991408210117,104201,2,59.48,Online Store,41200148480197,9/4/2023,First-time
1910,4976928489669,101181,2,41.98,Draft Orders,41200148480197,8/22/2023,First-time
1911,4990380146885,104001,1,34.99,Online Store,41200148480197,9/3/2023,First-time
1912,4936918368453,92411,1,29.74,Online Store,41200148480197,7/14/2023,First-time
1913,4963244605637,98141,1,34.99,Online Store,41200148480197,8/8/2023,First-time
1914,4958625628357,97301,1,34.99,Online Store,41200148480197,8/4/2023,First-time
1915,4998911525061,106171,1,34.99,Online Store,41200148480197,9/11/2023,First-time
1916,4938983342277,92911,1,34.99,Online Store,41200148480197,7/16/2023,First-time
1917,4931703144645,91521,1,34.99,Online Store,41200148480197,7/9/2023,First-time
1918,5001373286597,106791,1,34.99,Online Store,42347040440517,9/14/2023,First-time
1919,4996716724421,105431,1,34.99,Online Store,42347040440517,9/9/2023,Returning
1920,4997485625541,105661,0,0,Facebook & Instagram,42347040440517,9/11/2023,First-time
1921,4997485625541,105661,1,37.7,Facebook & Instagram,42347040440517,9/10/2023,First-time
1922,4996739924165,105471,1,34.99,Online Store,42347040440517,9/9/2023,Returning
1923,5000595472581,106651,1,29.74,Online Store,42347040440517,9/13/2023,First-time
1924,4995790438597,105161,1,0,Draft Orders,42347040440517,9/8/2023,First-time
1925,4996426334405,105371,1,29.74,Online Store,42347040440517,9/8/2023,First-time
1926,5001799565509,106921,2,49.98,Draft Orders,42347040440517,9/14/2023,First-time
1927,4998531252421,106081,1,29.74,Online Store,42347040440517,9/11/2023,First-time
1928,4997248188613,105601,1,29.74,Online Store,42347040440517,9/9/2023,First-time
1929,4997822611653,105831,1,34.99,Online Store,42347040440517,9/10/2023,First-time
1930,5000201896133,106541,1,29.74,Online Store,42347040440517,9/13/2023,First-time
1931,5001950462149,106981,1,34.99,Online Store,42347040440517,9/14/2023,First-time
1932,4996763189445,105481,1,34.99,Online Store,42347040440517,9/9/2023,Returning
1933,5001930342597,106971,1,29.74,Online Store,42347040440517,9/14/2023,First-time
1934,5000593408197,106641,1,34.99,Online Store,42347040440517,9/13/2023,First-time
1935,4997573509317,105681,1,29.75,Online Store,42347040440517,9/10/2023,First-time
1936,5000414101701,106571,1,29.74,Online Store,42347040440517,9/13/2023,First-time
1937,4997895782597,105851,1,29.73,Online Store,42347040440517,9/10/2023,First-time
1938,4997070782661,105531,1,34.99,Online Store,42347040440517,9/9/2023,Returning
1939,4996737728709,105461,1,34.99,Online Store,42347040440517,9/9/2023,First-time
1940,5020608889029,110041,1,38.24,Online Store,42355999015109,9/29/2023,First-time
1941,5012926333125,108461,1,38.23,Online Store,42355999015109,9/22/2023,First-time
1942,5012183744709,108341,1,44.99,Online Store,42355999015109,9/21/2023,Returning
1943,5012180795589,108331,2,89.98,Online Store,42355999015109,9/21/2023,First-time
1944,5011770507461,108261,1,38.24,Online Store,42355999178949,9/21/2023,First-time
1945,5015341138117,108921,1,44.99,Online Store,42355999113413,9/24/2023,First-time
1946,4977125130437,101231,1,29.74,Online Store,41200128753861,8/22/2023,First-time
1947,4945025204421,94261,1,29.74,Online Store,41200128753861,7/22/2023,First-time
1948,4997485625541,105661,0,0,Facebook & Instagram,41200128753861,9/11/2023,First-time
1949,4997485625541,105661,1,37.7,Facebook & Instagram,41200128753861,9/10/2023,First-time
1950,4945624957125,94431,1,34.99,Online Store,41200128753861,7/23/2023,Returning
1951,4968756641989,99551,1,34.99,Online Store,41200128753861,8/14/2023,First-time
1952,4939124932805,92961,1,34.99,Online Store,41200128753861,7/16/2023,First-time
1953,4949959344325,95551,1,34.99,Online Store,41200128753861,7/27/2023,First-time
1954,4975824601285,100961,1,34.99,Online Store,41200128753861,8/21/2023,First-time
1955,4997701075141,105771,1,34.99,Online Store,41200128753861,9/10/2023,First-time
1956,4938570498245,92801,1,34.99,Online Store,41200128753861,7/16/2023,First-time
1957,4952236720325,95891,1,34.99,Online Store,41200128753861,7/29/2023,First-time
1958,4990656577733,104041,1,34.99,Online Store,41200128753861,9/3/2023,First-time
1959,4962715631813,97941,1,34.99,Online Store,41200128753861,8/8/2023,First-time
1960,4995544613061,105091,1,29.74,Online Store,41200128753861,9/8/2023,First-time
1961,4932703289541,91681,1,34.99,Shop,41200128753861,7/10/2023,First-time
1962,4937896427717,92671,1,34.99,Online Store,41200128753861,7/15/2023,First-time
1963,4962626961605,97911,1,34.99,Online Store,41200128753861,8/8/2023,First-time
1964,4957310517445,96961,1,34.99,Online Store,41200128753861,8/3/2023,First-time
1965,4985641959621,103251,2,69.98,Online Store,41200128753861,8/30/2023,Returning
1966,4994160459973,104661,1,37.44,Facebook & Instagram,41200128753861,9/6/2023,First-time
1967,4994160459973,104661,0,0,Facebook & Instagram,41200128753861,9/7/2023,First-time
1968,4978760450245,101671,1,37.44,Facebook & Instagram,41200128753861,8/24/2023,First-time
1969,4952015143109,95851,1,29.73,Online Store,41200128753861,7/29/2023,First-time
1970,4935428047045,92101,1,29.74,Online Store,41200128753861,7/13/2023,First-time
1971,4927612092613,90511,6,108,Draft Orders,41200128753861,7/5/2023,Returning
1972,4958080893125,97101,2,69.98,Online Store,41200128753861,8/4/2023,First-time
1973,4947328762053,94931,1,29.74,Online Store,41200128753861,7/25/2023,First-time
1974,4929713340613,90971,1,34.99,Online Store,41200128753861,7/7/2023,First-time
1975,4982272295109,102561,1,29.74,Online Store,41200128753861,8/27/2023,First-time
1976,4971896373445,100341,2,69.98,Online Store,41200128753861,8/17/2023,First-time
1977,4932758044869,91701,1,29.74,Online Store,41200128753861,7/10/2023,First-time
1978,4987415265477,103531,1,29.74,Online Store,41200128753861,8/31/2023,First-time
1979,4936947237061,92431,1,34.99,Online Store,41200128753861,7/14/2023,First-time
1980,4967127056581,99121,1,34.99,Online Store,41200128753861,8/12/2023,First-time
1981,4967416398021,99201,0,0,Facebook & Instagram,41200128753861,8/14/2023,First-time
1982,4967416398021,99201,1,37.61,Facebook & Instagram,41200128753861,8/13/2023,First-time
1983,4942257553605,93651,1,34.99,Online Store,41200128753861,7/19/2023,First-time
1984,4974878359749,100761,1,29.74,Online Store,41200128753861,8/20/2023,First-time
1985,4974697676997,100741,1,34.99,Online Store,41200128753861,8/20/2023,First-time
1986,4924817080517,89881,0,0,Facebook & Instagram,41200128753861,7/3/2023,Returning
1987,4924817080517,89881,1,38.1,Facebook & Instagram,41200128753861,7/2/2023,Returning
1988,4968381546693,99481,1,32.19,Online Store,41200128753861,8/14/2023,First-time
1989,4982004482245,102451,1,34.99,Online Store,41200128753861,8/27/2023,First-time
1990,4991642435781,104261,1,34.99,Online Store,41200128753861,9/4/2023,First-time
1991,4954342228165,96321,1,34.99,Online Store,41200128753861,7/31/2023,Returning
1992,4935534837957,92151,1,29.73,Online Store,41200128753861,7/13/2023,First-time
1993,4985457705157,103191,1,32.78,Online Store,41200128753861,8/30/2023,First-time
1994,4960733331653,97611,1,29.74,Online Store,41200128753861,8/6/2023,First-time
1995,4954259062981,96281,1,34.99,Online Store,41200128753861,7/31/2023,First-time
1996,4957146054853,96901,1,34.99,Online Store,41200128753861,8/3/2023,Returning
1997,4976928489669,101181,2,41.98,Draft Orders,41200128753861,8/22/2023,First-time
1998,4996171333829,105281,2,59.48,Online Store,41200128753861,9/8/2023,First-time
1999,4962381201605,97891,1,34.99,Online Store,41200128753861,8/8/2023,Returning
2000,4943774712005,93971,1,34.99,Online Store,41200128753861,7/21/2023,First-time
2001,4996617371845,105411,1,34.99,Online Store,41200128753861,9/9/2023,First-time
2002,4958422139077,97211,3,62.97,Draft Orders,41200128753861,8/4/2023,Returning
2003,4994611577029,104761,1,34.99,Online Store,41200128753861,9/7/2023,First-time
2004,4991279628485,104151,1,29.74,Online Store,41200128753861,9/4/2023,First-time
2005,4955246559429,96511,3,62.97,Draft Orders,41200128753861,8/1/2023,First-time
2006,4997328142533,105641,1,29.74,Online Store,41200128753861,9/10/2023,First-time
2007,4994272297157,104691,0,0,Facebook & Instagram,41200128753861,9/7/2023,First-time
2008,4994272297157,104691,1,34.99,Facebook & Instagram,41200128753861,9/6/2023,First-time
2009,5001799565509,106921,1,24.99,Draft Orders,41200128753861,9/14/2023,First-time
2010,4970177691845,99841,1,29.73,Online Store,41200128753861,8/16/2023,First-time
2011,4957192880325,96941,1,29.74,Online Store,41200128753861,8/3/2023,First-time
2012,4985831817413,103321,12,251.88,Draft Orders,41200128753861,8/30/2023,Returning
2013,5002497720517,107061,1,0,Draft Orders,41200128753861,9/15/2023,Returning
2014,4993414693061,104531,1,38.58,Facebook & Instagram,41200128753861,9/6/2023,First-time
2015,4991556976837,104251,1,34.99,Online Store,41200128753861,9/4/2023,First-time
2016,4948028358853,95141,1,34.99,Online Store,41200128753861,7/25/2023,Returning
2017,5000414101701,106571,1,29.74,Online Store,41200128753861,9/13/2023,First-time
2018,4957429268677,96991,1,29.74,Online Store,41200128753861,8/3/2023,First-time
2019,4938631282885,92841,1,34.99,Online Store,41200128753861,7/16/2023,Returning
2020,4975024996549,100811,1,34.99,Online Store,41200128753861,8/20/2023,First-time
2021,4997954830533,105891,1,29.74,Online Store,41200128753861,9/10/2023,First-time
2022,4987230126277,103461,1,29.74,Online Store,41200128753861,8/31/2023,First-time
2023,4980855963845,102191,2,69.98,Online Store,41200128753861,8/26/2023,First-time
2024,4957151690949,96911,1,34.99,Online Store,41200128753861,8/3/2023,First-time
2025,4971229249733,100121,1,34.99,Online Store,41200128753861,8/17/2023,First-time
2026,5002024976581,107011,1,29.74,Online Store,41200128753861,9/14/2023,Returning
2027,4948518240453,95281,1,29.74,Online Store,41200128753861,7/26/2023,First-time
2028,4960770785477,97631,1,34.99,Online Store,41200128753861,8/6/2023,First-time
2029,4979693158597,101921,1,37.09,Facebook & Instagram,41200128753861,8/25/2023,First-time
2030,4949342847173,95441,1,34.99,Online Store,41200128753861,7/27/2023,First-time
2031,4973064421573,100451,1,0,Draft Orders,41200128753861,8/18/2023,Returning
2032,5018219872453,109651,1,29.74,Online Store,41200148480197,9/27/2023,First-time
2033,5007228764357,107981,1,29.74,Online Store,41200148480197,9/19/2023,First-time
2034,5013884600517,108661,1,29.73,Online Store,41200148480197,9/23/2023,Returning
2035,5012401062085,108411,1,29.74,Online Store,41200148480197,9/21/2023,First-time
2036,5014086713541,108721,1,29.74,Online Store,41200148480197,9/23/2023,First-time
2037,5018059669701,109581,1,29.74,Online Store,41200148480197,9/27/2023,First-time
2038,5003585814725,107231,1,29.74,Online Store,41200148480197,9/15/2023,First-time
2039,5004240519365,107301,4,83.96,Draft Orders,41200148480197,9/16/2023,First-time
2040,5017846546629,109511,1,32.79,Online Store,41200148480197,9/27/2023,First-time
2041,5006143062213,107811,1,29.74,Online Store,41200148480197,9/18/2023,First-time
2042,4958422139077,97211,3,62.97,Draft Orders,42296269766853,8/4/2023,Returning
2043,4994687140037,104801,-1,0,Draft Orders,42345978003653,9/7/2023,Returning
2044,4994687140037,104801,1,0,Draft Orders,42345978003653,9/7/2023,Returning
2045,4995547398341,105101,1,34.99,Online Store,42345978003653,9/8/2023,First-time
2046,4999307264197,106291,1,0,Shop,42345978003653,9/12/2023,Returning
2047,5021643604165,110341,1,42.16,Online Store,42355999277253,9/30/2023,First-time
2048,5018350420165,109661,1,34.99,Online Store,41200137240773,9/27/2023,First-time
2049,5016514592965,109121,1,29.74,Online Store,41200137240773,9/25/2023,First-time
2050,5016114004165,109041,1,34.99,Online Store,41200137240773,9/25/2023,First-time
2051,5019239710917,109861,1,34.99,Online Store,41200137240773,9/28/2023,First-time
2052,5013049573573,108501,1,29.74,Online Store,41200137240773,9/22/2023,First-time
2053,5017806799045,109491,1,29.74,Online Store,41200137240773,9/27/2023,First-time
2054,5005786939589,107721,1,0,Draft Orders,41200137240773,9/18/2023,First-time
2055,5020950855877,110111,1,29.73,Online Store,41200137240773,9/30/2023,First-time
2056,5018807042245,109721,1,29.74,Online Store,41200137240773,9/28/2023,First-time
2057,5005717962949,107701,1,29.75,Online Store,41200137240773,9/18/2023,First-time
2058,5011038929093,108131,1,29.74,Online Store,41200137240773,9/20/2023,First-time
2059,5013475131589,108591,1,34.99,Online Store,41200137240773,9/22/2023,First-time
2060,5004305694917,107321,2,69.98,Online Store,41200137240773,9/16/2023,First-time
2061,5019117289669,109841,0,0,Facebook & Instagram,41200137240773,9/29/2023,First-time
2062,5019117289669,109841,1,37.09,Facebook & Instagram,41200137240773,9/28/2023,First-time
2063,5011183435973,108171,1,0,Draft Orders,41200137240773,9/20/2023,First-time
2064,5009911906501,108081,1,34.99,Online Store,41200137240773,9/20/2023,First-time
2065,5005214154949,107621,1,29.74,Online Store,41200137240773,9/17/2023,First-time
2066,5014584721605,108791,1,34.99,Online Store,41200137240773,9/23/2023,First-time
2067,5006875099333,107911,1,34.99,Online Store,41200137240773,9/19/2023,First-time
2068,5021375103173,110251,1,29.74,Online Store,41200137240773,9/30/2023,First-time
2069,5014176432325,108741,1,29.74,Online Store,41200137240773,9/23/2023,First-time
2070,5005116539077,107591,3,104.97,Online Store,41200137240773,9/17/2023,First-time
2071,5016536154309,109131,1,34.99,Online Store,41200137240773,9/25/2023,First-time
2072,5015002742981,108841,1,34.99,Online Store,41200137240773,9/24/2023,First-time
2073,5005672579269,107671,1,34.99,Online Store,41200137240773,9/18/2023,First-time
2074,5010801557701,108101,1,29.74,Online Store,41200137240773,9/20/2023,First-time
2075,5015946887365,109021,12,251.88,Draft Orders,41200137240773,9/25/2023,Returning
2076,5002799448261,107101,1,29.74,Online Store,41200137240773,9/15/2023,First-time
2077,5015458349253,108941,1,34.99,Online Store,41200137240773,9/24/2023,First-time
2078,5021687644357,110351,1,34.99,Online Store,41200137240773,9/30/2023,First-time
2079,5016402755781,109101,1,29.73,Online Store,41200137240773,9/25/2023,First-time
2080,5012474265797,108441,1,34.99,Online Store,41200137240773,9/21/2023,First-time
2081,4938930684101,92901,1,34.99,Online Store,41200129999045,7/16/2023,First-time
2082,4978781847749,101681,1,29.74,Online Store,41200129999045,8/24/2023,First-time
2083,4982156001477,102511,1,29.74,Online Store,41200129999045,8/27/2023,First-time
2084,4981728837829,102371,1,29.74,Online Store,41200129999045,8/27/2023,First-time
2085,4988693840069,103651,1,29.74,Online Store,41200129999045,9/1/2023,First-time
2086,4999374340293,106321,1,29.74,Online Store,41200129999045,9/12/2023,First-time
2087,4997977276613,105921,1,34.99,Online Store,41200129999045,9/10/2023,First-time
2088,4936644034757,92321,1,29.74,Online Store,41200129999045,7/14/2023,First-time
2089,4936480030917,92301,1,34.99,Online Store,41200129999045,7/14/2023,Returning
2090,4968756641989,99551,1,34.99,Online Store,41200129999045,8/14/2023,First-time
2091,4949373714629,95451,1,34.99,Online Store,41200129999045,7/27/2023,First-time
2092,4958422139077,97211,3,62.97,Draft Orders,41200129999045,8/4/2023,Returning
2093,4944719708357,94151,1,29.74,Online Store,41200129999045,7/22/2023,Returning
2094,4969599369413,99741,1,34.99,Online Store,41200129999045,8/15/2023,First-time
2095,4942592868549,93711,1,34.99,Online Store,41200129999045,7/20/2023,First-time
2096,4989120872645,103701,1,34.99,Online Store,41200129999045,9/2/2023,First-time
2097,4979713343685,101931,1,29.74,Online Store,41200129999045,8/25/2023,First-time
2098,4942257553605,93651,1,34.99,Online Store,41200129999045,7/19/2023,First-time
2099,4970569826501,99961,1,29.74,Online Store,41200129999045,8/16/2023,First-time
2100,4994871492805,104871,1,29.74,Online Store,41200129999045,9/7/2023,First-time
2101,4963586539717,98221,1,34.99,Online Store,41200129999045,8/9/2023,First-time
2102,4984774787269,103101,1,29.74,Online Store,41200129999045,8/29/2023,First-time
2103,4973761200325,100581,1,34.99,Online Store,41200129999045,8/19/2023,First-time
2104,4974986461381,100801,1,34.99,Online Store,41200129999045,8/20/2023,First-time
2105,4975311847621,100831,1,34.99,Online Store,41200129999045,8/21/2023,First-time
2106,4960868237509,97641,1,29.74,Online Store,41200129999045,8/6/2023,First-time
2107,4940442632389,93231,1,34.99,Online Store,41200129999045,7/18/2023,First-time
2108,4964400726213,98471,1,29.74,Online Store,41200129999045,8/10/2023,First-time
2109,4941340803269,93471,1,34.99,Online Store,41200129999045,7/19/2023,First-time
2110,4960760398021,97621,1,34.99,Online Store,41200129999045,8/6/2023,First-time
2111,4977634869445,101381,1,29.74,Online Store,41200129999045,8/23/2023,First-time
2112,4932519035077,91621,1,34.99,Online Store,41200129999045,7/10/2023,First-time
2113,4955246559429,96511,6,125.94,Draft Orders,41200129999045,8/1/2023,First-time
2114,4949945843909,95541,1,29.74,Online Store,41200129999045,7/27/2023,First-time
2115,4923441578181,89511,1,29.74,Online Store,41200129999045,7/1/2023,First-time
2116,4930702737605,91251,0,0,Facebook & Instagram,41200129999045,7/10/2023,First-time
2117,4930702737605,91251,1,38.01,Facebook & Instagram,41200129999045,7/8/2023,First-time
2118,4970597712069,99991,1,29.74,Online Store,41200129999045,8/16/2023,First-time
2119,4930962849989,91301,1,34.99,Online Store,41200129999045,7/8/2023,First-time
2120,4964864458949,98571,1,29.73,Online Store,41200129999045,8/10/2023,First-time
2121,4989681172677,103831,1,34.99,Online Store,41200129999045,9/2/2023,First-time
2122,4940827951301,93331,1,34.99,Online Store,41200129999045,7/18/2023,First-time
2123,4954978648261,96441,1,36.65,Facebook & Instagram,41200129999045,8/1/2023,First-time
2124,5000215363781,106551,1,29.74,Online Store,41200129999045,9/13/2023,First-time
2125,4942325317829,93691,1,29.74,Online Store,41200129999045,7/19/2023,First-time
2126,4952267751621,95901,1,29.74,Online Store,41200129999045,7/29/2023,First-time
2127,4945129144517,94291,1,29.74,Online Store,41200129999045,7/22/2023,First-time
2128,4958467096773,97221,1,29.74,Online Store,41200129999045,8/4/2023,First-time
2129,4985634357445,103241,1,34.99,Online Store,41200129999045,8/30/2023,First-time
2130,4993529479365,104571,1,34.99,Online Store,41200129999045,9/6/2023,First-time
2131,4976928489669,101181,2,41.98,Draft Orders,41200129999045,8/22/2023,First-time
2132,4994861629637,104861,1,34.99,Online Store,41200129999045,9/7/2023,First-time
2133,4958213505221,97111,1,34.99,Online Store,41200129999045,8/4/2023,First-time
2134,4980203028677,102081,1,29.74,Online Store,41200129999045,8/25/2023,First-time
2135,4950243311813,95611,1,29.74,Online Store,41200129999045,7/27/2023,First-time
2136,4975445901509,100871,1,34.99,Online Store,41200129999045,8/21/2023,First-time
2137,4990329880773,103991,3,89.22,Online Store,41200129999045,9/3/2023,First-time
2138,4994667577541,104791,1,34.99,Online Store,41200129999045,9/7/2023,First-time
2139,4979344605381,101841,1,34.99,Online Store,41200129999045,8/24/2023,First-time
2140,4968577597637,99521,1,29.74,Online Store,41200129999045,8/14/2023,First-time
2141,4983131799749,102681,1,34.99,Online Store,41200129999045,8/28/2023,First-time
2142,4947032408261,94871,1,29.74,Online Store,41200129999045,7/24/2023,First-time
2143,4984235786437,102961,1,0,Draft Orders,41200129999045,8/29/2023,First-time
2144,4958009950405,97091,1,34.99,Online Store,41200129999045,8/4/2023,Returning
2145,4982319317189,102571,1,34.99,Online Store,41200129999045,8/27/2023,First-time
2146,4945988812997,94581,1,34.99,Online Store,41200129999045,7/23/2023,First-time
2147,4974615888069,100721,1,34.99,Online Store,41200129999045,8/20/2023,First-time
2148,5001799565509,106921,3,74.97,Draft Orders,41200129999045,9/14/2023,First-time
2149,4953113755845,96021,1,29.74,Online Store,41200129999045,7/30/2023,First-time
2150,4924536684741,89801,1,34.99,Online Store,41200129999045,7/2/2023,First-time
2151,4948964573381,95371,1,29.73,Online Store,41200129999045,7/26/2023,First-time
2152,4950463971525,95651,1,34.99,Online Store,41200129999045,7/28/2023,First-time
2153,4962715631813,97941,1,34.99,Online Store,41200129999045,8/8/2023,First-time
2154,4943078752453,93811,1,34.99,Online Store,41200129999045,7/20/2023,First-time
2155,4968355954885,99461,1,29.74,Online Store,41200129999045,8/14/2023,First-time
2156,4997845876933,105841,1,34.99,Online Store,41200129999045,9/10/2023,First-time
2157,4938983342277,92911,1,34.99,Online Store,41200129999045,7/16/2023,First-time
2158,4945624957125,94431,1,34.99,Online Store,41200129999045,7/23/2023,Returning
2159,4945182556357,94321,1,29.73,Online Store,41200129999045,7/22/2023,First-time
2160,4957146054853,96901,1,34.99,Online Store,41200129999045,8/3/2023,Returning
2161,4948567621829,95301,1,34.99,Online Store,41200129999045,7/26/2023,First-time
2162,4930895315141,91281,1,34.99,Online Store,41200129999045,7/8/2023,First-time
2163,4931417866437,91431,1,34.99,Online Store,41200129999045,7/9/2023,First-time
2164,4954808778949,96371,1,29.73,Online Store,41200129999045,8/1/2023,First-time
2165,4978677055685,101651,1,29.74,Online Store,41200129999045,8/24/2023,First-time
2166,4967109394629,99111,1,34.99,Online Store,41200129999045,8/12/2023,First-time
2167,4989192995013,103741,3,89.22,Online Store,41200129999045,9/2/2023,First-time
2168,4985831817413,103321,12,251.88,Draft Orders,41200129999045,8/30/2023,Returning
2169,4996304797893,105341,1,29.74,Online Store,41200129999045,9/8/2023,First-time
2170,4997328142533,105641,1,29.74,Online Store,41200129999045,9/10/2023,First-time
2171,4962873540805,98031,1,34.99,Online Store,41200129999045,8/8/2023,First-time
2172,4925465952453,90041,1,37.09,Facebook & Instagram,41200129999045,7/3/2023,First-time
2173,4982118449349,102471,1,34.99,Online Store,41200129999045,8/27/2023,Returning
2174,4942073397445,93581,1,34.99,Online Store,41200129999045,7/19/2023,First-time
2175,4938350133445,92771,1,34.99,Online Store,41200129999045,7/15/2023,First-time
2176,4982990340293,102641,1,34.99,Online Store,41200129999045,8/28/2023,First-time
2177,4954459668677,96341,1,29.74,Online Store,41200129999045,7/31/2023,First-time
2178,4940681609413,93311,1,29.73,Online Store,41200129999045,7/18/2023,First-time
2179,4962764521669,97981,1,34.99,Online Store,41200129999045,8/8/2023,First-time
2180,4957107454149,96871,1,29.74,Online Store,41200129999045,8/3/2023,First-time
2181,4945237508293,94341,1,29.74,Online Store,41200129999045,7/22/2023,First-time
2182,4941526827205,93501,1,29.74,Online Store,41200129999045,7/19/2023,First-time
2183,4980855963845,102191,2,69.98,Online Store,41200129999045,8/26/2023,First-time
2184,4961875493061,97841,1,34.99,Online Store,41200129999045,8/7/2023,First-time
2185,4938840735941,92871,1,34.99,Online Store,41200129999045,7/16/2023,Returning
2186,4927074205893,90471,1,37.44,Facebook & Instagram,41200129999045,7/4/2023,First-time
2187,4927074205893,90471,0,0,Facebook & Instagram,41200129999045,7/5/2023,First-time
2188,4945484841157,94391,1,34.99,Online Store,41200129999045,7/23/2023,First-time
2189,4945105944773,94281,0,0,Facebook & Instagram,41200129999045,7/24/2023,First-time
2190,4945105944773,94281,1,37.09,Facebook & Instagram,41200129999045,7/22/2023,First-time
2191,4955666317509,96591,1,29.74,Online Store,41200129999045,8/2/2023,First-time
2192,4952020943045,95861,1,34.99,Online Store,41200129999045,7/29/2023,First-time
2193,5001399206085,106811,1,34.99,Online Store,41200129999045,9/14/2023,First-time
2194,4955030061253,96461,1,34.99,Online Store,41200129999045,8/1/2023,First-time
2195,4993969127621,104641,2,69.98,Online Store,41200129999045,9/6/2023,First-time
2196,4928530743493,90701,1,34.99,Online Store,41200129999045,7/6/2023,First-time
2197,4977960911045,101501,1,34.99,Online Store,41200129999045,8/23/2023,First-time
2198,4996289200325,105331,1,37.09,Facebook & Instagram,41200129999045,9/8/2023,First-time
2199,4996289200325,105331,0,0,Facebook & Instagram,41200129999045,9/11/2023,First-time
2200,4938631282885,92841,1,34.99,Online Store,41200129999045,7/16/2023,Returning
2201,4983519019205,102781,1,29.74,Online Store,41200129999045,8/28/2023,First-time
2202,4938615521477,92821,1,29.74,Online Store,41200129999045,7/16/2023,First-time
2203,4961564885189,97751,1,34.99,Online Store,41200129999045,8/7/2023,First-time
2204,4998982271173,106201,1,29.74,Online Store,41200129999045,9/11/2023,First-time
2205,4937429876933,92561,1,29.74,Online Store,41200129999045,7/15/2023,First-time
2206,4993168834757,104501,0,0,Facebook & Instagram,41200129999045,9/6/2023,First-time
2207,4993168834757,104501,1,38.58,Facebook & Instagram,41200129999045,9/5/2023,First-time
2208,5002248683717,107041,1,29.74,Online Store,41200129999045,9/15/2023,First-time
2209,4937021489349,92451,1,29.74,Online Store,41200129999045,7/14/2023,First-time
2210,4959573803205,97441,1,34.99,Online Store,41200129999045,8/5/2023,Returning
2211,4948466204869,95261,1,29.74,Online Store,41200129999045,7/26/2023,First-time
2212,4965811421381,98781,1,34.99,Online Store,41200129999045,8/11/2023,First-time
2213,4949036138693,95401,1,34.99,Online Store,41200129999045,7/26/2023,First-time
2214,4967294632133,99161,1,29.74,Online Store,41200129999045,8/13/2023,First-time
2215,5001336455365,106771,1,29.74,Online Store,41200129999045,9/14/2023,Returning
2216,4927899631813,90571,1,34.99,Online Store,41200129999045,7/5/2023,First-time
2217,4950331261125,95631,1,36.64,Facebook & Instagram,41200129999045,7/28/2023,First-time
2218,5001231564997,106731,1,34.99,Online Store,41200129999045,9/14/2023,First-time
2219,4979645153477,101901,1,34.99,Online Store,41200129999045,8/25/2023,First-time
2220,4981964406981,102441,1,34.99,Shop,41200129999045,8/27/2023,First-time
2221,4952732238021,95951,1,34.99,Online Store,41200129999045,7/30/2023,First-time
2222,4974601044165,100691,1,34.99,Online Store,41200129999045,8/20/2023,First-time
2223,4946276810949,94651,1,37.96,Online Store,41200129999045,7/24/2023,First-time
2224,4947340591301,94941,1,29.74,Online Store,41200129999045,7/25/2023,First-time
2225,4956907765957,96781,1,37.18,Facebook & Instagram,41200129999045,8/3/2023,First-time
2226,4933678923973,91851,1,34.99,Online Store,41200129999045,7/11/2023,First-time
2227,4990693048517,104051,1,29.74,Online Store,41200129999045,9/3/2023,First-time
2228,4931496804549,91461,1,29.74,Online Store,41200129999045,7/9/2023,First-time
2229,5000201896133,106541,1,29.74,Online Store,41200129999045,9/13/2023,First-time
2230,4968326922437,99451,1,37.31,Facebook & Instagram,41200129999045,8/14/2023,First-time
2231,4991863357637,104301,1,34.99,Online Store,41200129999045,9/4/2023,First-time
2232,4985786532037,103311,1,34.99,Online Store,41200129999045,8/30/2023,First-time
2233,5001373286597,106791,2,69.98,Online Store,41200129999045,9/14/2023,First-time
2234,4968967667909,99631,1,34.99,Online Store,41200129999045,8/14/2023,First-time
2235,4975616491717,100911,1,34.99,Online Store,41200129999045,8/21/2023,First-time
2236,4963244605637,98141,1,34.99,Online Store,41200129999045,8/8/2023,First-time
2237,4988839690437,103671,1,29.74,Online Store,41200129999045,9/1/2023,First-time
2238,4931340206277,91401,0,0,Facebook & Instagram,41200129999045,7/10/2023,First-time
2239,4931340206277,91401,1,37.79,Facebook & Instagram,41200129999045,7/9/2023,First-time
2240,4929117683909,90841,1,29.74,Online Store,41200129999045,7/6/2023,First-time
2241,4969359147205,99701,1,34.99,Online Store,41200129999045,8/15/2023,First-time
